"Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"55.045534","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.055779","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"55.055864","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.102656","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.102786","104.18.3.161","192.168.42.42","443","60051","QUIC","","1242",""
"55.102887","104.18.3.161","192.168.42.42","443","60051","QUIC","","372",""
"55.103603","192.168.42.42","104.18.3.161","60051","443","QUIC","","87",""
"55.115435","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.115559","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.115994","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.124032","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.124118","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.139906","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.144935","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.145062","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.145207","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.154529","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.154608","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.172416","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.184029","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.184110","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.184246","104.18.3.161","192.168.42.42","443","60051","QUIC","","1242",""
"55.184490","104.18.3.161","192.168.42.42","443","60051","QUIC","","376",""
"55.184718","192.168.42.42","104.18.3.161","60051","443","QUIC","","87",""
"55.213280","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.213418","104.18.3.161","192.168.42.42","443","60051","QUIC","","1242",""
"55.214626","104.18.3.161","192.168.42.42","443","60051","QUIC","","378",""
"55.214917","192.168.42.42","104.18.3.161","60051","443","QUIC","","87",""
"55.215365","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"55.215396","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.236153","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.237498","104.18.3.161","192.168.42.42","443","60051","QUIC","","1242",""
"55.237616","104.18.3.161","192.168.42.42","443","60051","QUIC","","391",""
"55.237892","192.168.42.42","104.18.3.161","60051","443","QUIC","","87",""
"55.250286","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.250377","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.250497","104.18.3.161","192.168.42.42","443","60051","QUIC","","1242",""
"55.258908","104.18.3.161","192.168.42.42","443","60051","QUIC","","392",""
"55.259384","192.168.42.42","104.18.3.161","60051","443","QUIC","","87",""
"55.260498","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.280907","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.280988","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.290401","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.290615","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.290648","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.291863","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.311906","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.311985","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.323906","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.324117","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.324151","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.332639","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.352521","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"55.352589","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.360744","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.368269","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.368337","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.370743","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.394388","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.394447","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.400379","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.400615","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.400640","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.425149","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.428030","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.428119","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.444024","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.444240","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.444269","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.463265","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.463490","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"55.463521","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.482655","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.483119","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.483161","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.504274","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.504492","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.504525","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.514992","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.515239","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.515262","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.558030","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.558123","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.558155","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.573155","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.583287","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.583366","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.591787","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.591994","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"55.592033","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.607032","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.624281","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.624362","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.624495","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.628126","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.628170","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.628365","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.653154","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.653233","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.660322","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.660619","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.660658","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.677412","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.684792","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.684893","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.695415","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.695617","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"55.695658","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.710172","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.710368","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.710403","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.745156","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.745367","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.745402","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.745618","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.760785","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.760862","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.760922","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.761123","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","284","0x018"
"55.761141","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.803230","192.168.42.42","172.217.167.238","52193","443","UDP","","1399",""
"55.803363","192.168.42.42","172.217.167.238","52193","443","UDP","","111",""
"55.827043","192.168.42.42","49.44.226.76","62471","443","TCP","","1424","0x010"
"55.827043","192.168.42.42","49.44.226.76","62471","443","TLSv1.3","","227","0x018"
"55.868782","49.44.226.76","192.168.42.42","443","62471","TCP","","54","0x010"
"55.892029","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x010"
"55.904277","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.904364","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.908770","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.929886","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.929939","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.929996","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.930611","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.930633","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.930738","172.217.167.238","192.168.42.42","443","52193","UDP","","73",""
"55.938031","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.951194","192.168.42.42","172.217.167.238","52193","443","UDP","","75",""
"55.960776","172.217.167.238","192.168.42.42","443","52193","UDP","","70",""
"55.961863","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.961909","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.962235","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.964742","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.964771","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.980039","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"55.989148","192.168.42.42","142.250.77.106","64250","443","QUIC","","303",""
"55.990893","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"55.990936","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"55.994400","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x010"
"56.020411","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"56.020490","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.020871","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.020990","172.217.167.238","192.168.42.42","443","52193","UDP","","145",""
"56.021111","172.217.167.238","192.168.42.42","443","52193","UDP","","116",""
"56.021713","192.168.42.42","172.217.167.238","52193","443","UDP","","79",""
"56.040909","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.040998","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.041125","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.049867","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.049898","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.060991","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"56.085117","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.085147","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.085738","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"56.085862","142.250.77.106","192.168.42.42","443","64250","QUIC","","73",""
"56.095029","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.095109","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.107145","192.168.42.42","142.250.77.106","64250","443","QUIC","","74",""
"56.114867","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"56.114916","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.114936","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.122644","49.44.226.76","192.168.42.42","443","62471","TLSv1.3","","1424","0x018"
"56.124243","142.250.77.106","192.168.42.42","443","64250","QUIC","","1395",""
"56.124786","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.147165","192.168.42.42","142.250.77.106","64250","443","QUIC","","74",""
"56.158120","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.158241","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.158416","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.158616","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.164613","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.164793","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.166923","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.198159","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.198495","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.198817","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.199495","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.199741","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.199964","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.239531","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.253279","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.253813","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.267905","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x010"
"56.268116","49.44.226.76","192.168.42.42","443","62471","TCP","","1424","0x018"
"56.268150","192.168.42.42","49.44.226.76","62471","443","TCP","","54","0x010"
"56.275987","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.298282","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.298776","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.299745","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.299992","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.300208","192.168.42.42","142.250.77.106","64250","443","QUIC","","73",""
"56.320906","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
"56.333893","142.250.77.106","192.168.42.42","443","64250","QUIC","","1399",""
