"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","ICMP Type","Length","Flags"
"330","27.274006","192.168.42.42","192.168.42.129","60234","53","DNS","","81",""
"331","27.274502","192.168.42.129","192.168.42.42","53","60234","DNS","","113",""
"332","27.275553","192.168.42.42","192.168.42.129","59977","53","DNS","","96",""
"333","27.275872","192.168.42.129","192.168.42.42","53","59977","DNS","","112",""
"334","27.276492","192.168.42.42","192.168.42.129","60464","53","DNS","","96",""
"335","27.302729","192.168.42.42","192.168.42.129","51035","53","DNS","","73",""
"336","27.309538","35.244.181.201","192.168.42.42","443","51944","TCP","","66","0x012"
"337","27.309655","192.168.42.42","35.244.181.201","51944","443","TCP","","54","0x010"
"338","27.309924","192.168.42.42","35.244.181.201","51944","443","TLSv1.2","","251","0x018"
"339","27.313782","192.168.42.129","192.168.42.42","53","57702","DNS","","196",""
"340","27.313889","192.168.42.129","192.168.42.42","53","60464","DNS","","189",""
"341","27.340421","192.168.42.129","192.168.42.42","53","51035","DNS","","124",""
"342","27.359191","35.244.181.201","192.168.42.42","443","51944","TCP","","54","0x010"
"343","27.363579","35.244.181.201","192.168.42.42","443","51944","TLSv1.2","","1424","0x010"
"344","27.365283","35.244.181.201","192.168.42.42","443","51944","TCP","","1424","0x018"
"345","27.365366","192.168.42.42","35.244.181.201","51944","443","TCP","","54","0x010"
"346","27.365746","35.244.181.201","192.168.42.42","443","51944","TLSv1.2","","802","0x018"
"347","27.372079","192.168.42.42","35.244.181.201","51944","443","TLSv1.2","","147","0x018"
"348","27.432794","35.244.181.201","192.168.42.42","443","51944","TLSv1.2","","349","0x018"
"349","27.432904","35.244.181.201","192.168.42.42","443","51944","TLSv1.2","","123","0x018"
"350","27.432940","192.168.42.42","35.244.181.201","51944","443","TCP","","54","0x010"
"351","27.452669","54.187.174.239","192.168.42.42","443","51939","TCP","","54","0x010"
"352","27.454628","54.187.174.239","192.168.42.42","443","51939","TLSv1.2","","1424","0x010"
"353","27.454871","54.187.174.239","192.168.42.42","443","51939","TCP","","1424","0x010"
"354","27.454910","192.168.42.42","54.187.174.239","51939","443","TCP","","54","0x010"
"355","27.455125","54.187.174.239","192.168.42.42","443","51939","TLSv1.2","","951","0x018"
"356","27.468097","192.168.42.42","54.187.174.239","51939","443","TLSv1.2","","180","0x018"
"357","27.495170","192.168.42.42","192.168.42.129","60234","53","DNS","","81",""
"358","27.495757","192.168.42.129","192.168.42.42","53","60234","DNS","","113",""
"359","27.496134","192.168.42.42","142.250.195.99","51945","80","TCP","","66","0x002"
"360","27.497651","192.168.42.42","192.168.42.129","64236","53","DNS","","81",""
"361","27.497999","192.168.42.129","192.168.42.42","53","64236","DNS","","97",""
"362","27.498463","192.168.42.42","192.168.42.129","64677","53","DNS","","81",""
"363","27.544489","192.168.42.42","192.168.42.129","59442","53","DNS","","75",""
"364","27.551916","192.168.42.129","192.168.42.42","53","64677","DNS","","137",""
"365","27.553098","192.168.42.42","192.168.42.129","60769","53","DNS","","69",""
"366","27.553877","142.250.195.99","192.168.42.42","80","51945","TCP","","66","0x012"
"367","27.553948","192.168.42.42","142.250.195.99","51945","80","TCP","","54","0x010"
"368","27.554213","192.168.42.42","142.250.195.99","51945","80","OCSP","","482","0x018"
"369","27.557791","192.168.42.42","192.168.42.129","50545","53","DNS","","81",""
"370","27.562271","192.168.42.42","54.185.138.177","51946","443","TCP","","66","0x002"
"371","27.564965","192.168.42.42","192.168.42.129","56045","53","DNS","","88",""
"372","27.582726","192.168.42.129","192.168.42.42","53","59442","DNS","","365",""
"373","27.583125","192.168.42.42","192.168.42.129","54593","53","DNS","","82",""
"374","27.586137","192.168.42.42","192.168.42.129","52021","53","DNS","","83",""
"375","27.586501","192.168.42.129","192.168.42.42","53","52021","DNS","","339",""
"376","27.597672","192.168.42.129","192.168.42.42","53","50545","DNS","","109",""
"377","27.602655","142.250.195.99","192.168.42.42","80","51945","TCP","","54","0x010"
"378","27.603566","192.168.42.42","49.44.197.225","51941","80","OCSP","","478","0x018"
"379","27.605502","192.168.42.42","44.240.2.129","51947","443","TCP","","66","0x002"
"380","27.611905","192.168.42.129","192.168.42.42","53","56045","DNS","","184",""
"381","27.622375","192.168.42.129","192.168.42.42","53","60769","DNS","","85",""
"382","27.627286","192.168.42.42","49.44.197.225","51943","80","OCSP","","478","0x018"
"383","27.636533","142.250.195.99","192.168.42.42","80","51945","OCSP","","756","0x018"
"384","27.637908","192.168.42.129","192.168.42.42","53","54593","DNS","","146",""
"385","27.638429","192.168.42.42","142.250.207.234","51935","443","TLSv1.3","","118","0x018"
"386","27.639913","192.168.42.42","142.250.207.234","51935","443","TLSv1.3","","224","0x018"
"387","27.639992","192.168.42.42","142.250.207.234","51935","443","TLSv1.3","","670","0x018"
"388","27.653310","49.44.197.225","192.168.42.42","80","51941","TCP","","54","0x010"
"389","27.655393","49.44.197.225","192.168.42.42","80","51941","OCSP","","942","0x018"
"390","27.657734","192.168.42.42","35.241.9.150","51938","443","TLSv1.3","","118","0x018"
"391","27.658682","192.168.42.42","35.241.9.150","51938","443","TLSv1.3","","224","0x018"
"392","27.658756","192.168.42.42","35.241.9.150","51938","443","TLSv1.3","","363","0x018"
"393","27.663418","49.44.197.225","192.168.42.42","80","51943","TCP","","54","0x010"
"394","27.665142","49.44.197.225","192.168.42.42","80","51943","OCSP","","942","0x018"
"395","27.667116","192.168.42.42","35.241.9.150","51937","443","TLSv1.3","","118","0x018"
"396","27.667789","192.168.42.42","35.241.9.150","51937","443","TLSv1.3","","241","0x018"
"397","27.668137","192.168.42.42","35.241.9.150","51938","443","TLSv1.3","","165","0x018"
"398","27.675290","192.168.42.42","192.168.42.129","51747","53","DNS","","77",""
"399","27.698919","35.241.9.150","192.168.42.42","443","51938","TLSv1.3","","640","0x018"
"400","27.700608","192.168.42.42","35.241.9.150","51938","443","TLSv1.3","","85","0x018"
"401","27.703520","35.241.9.150","192.168.42.42","443","51938","TLSv1.3","","85","0x018"
"402","27.707919","192.168.42.129","192.168.42.42","53","51747","DNS","","125",""
"403","27.708948","142.250.207.234","192.168.42.42","443","51935","TCP","","54","0x010"
"404","27.714799","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","668","0x018"
"405","27.714908","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","85","0x018"
"406","27.714953","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"407","27.716589","192.168.42.42","142.250.207.234","51935","443","TLSv1.3","","85","0x018"
"408","27.717500","35.241.9.150","192.168.42.42","443","51937","TLSv1.3","","640","0x018"
"409","27.719259","35.241.9.150","192.168.42.42","443","51937","TLSv1.3","","85","0x018"
"410","27.719296","192.168.42.42","35.241.9.150","51937","443","TCP","","54","0x010"
"411","27.719300","192.168.42.42","35.241.9.150","51937","443","TLSv1.3","","78","0x018"
"412","27.719332","192.168.42.42","35.241.9.150","51937","443","TCP","","54","0x014"
"413","27.719417","35.241.9.150","192.168.42.42","443","51938","TCP","","54","0x010"
"414","27.722523","192.168.42.42","192.168.42.129","59162","53","DNS","","83",""
"415","27.723017","192.168.42.42","192.168.42.129","64200","53","DNS","","75",""
"416","27.723847","192.168.42.42","44.226.110.29","51948","443","TCP","","66","0x002"
"417","27.724648","192.168.42.42","192.168.42.129","61363","53","DNS","","69",""
"418","27.725005","192.168.42.129","192.168.42.42","53","61363","DNS","","85",""
"419","27.732533","35.241.9.150","192.168.42.42","443","51938","TLSv1.3","","425","0x018"
"420","27.732611","192.168.42.42","35.241.9.150","51938","443","TCP","","54","0x010"
"421","27.732673","35.241.9.150","192.168.42.42","443","51938","TLSv1.3","","414","0x018"
"422","27.732880","35.241.9.150","192.168.42.42","443","51938","TLSv1.3","","141","0x018"
"423","27.732903","192.168.42.42","35.241.9.150","51938","443","TCP","","54","0x010"
"424","27.732943","35.241.9.150","192.168.42.42","443","51938","TLSv1.3","","414","0x018"
"425","27.733445","192.168.42.42","35.241.9.150","51938","443","TLSv1.3","","93","0x018"
"426","27.735887","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","293","0x018"
"427","27.739015","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","1424","0x018"
"428","27.739083","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"429","27.747297","192.168.42.42","142.250.195.99","51945","80","TCP","","54","0x010"
"430","27.747376","192.168.42.42","49.44.197.225","51941","80","TCP","","54","0x010"
"431","27.747407","192.168.42.42","49.44.197.225","51943","80","TCP","","54","0x010"
"432","27.752664","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","1424","0x018"
"433","27.752751","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"434","27.756649","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","1424","0x010"
"435","27.756724","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"436","27.756829","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","1424","0x018"
"437","27.756861","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"438","27.759639","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","1424","0x010"
"439","27.759690","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"440","27.759739","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","830","0x018"
"441","27.759874","142.250.207.234","192.168.42.42","443","51935","TLSv1.3","","93","0x018"
"442","27.759906","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"443","27.760177","192.168.42.42","142.250.207.234","51935","443","TLSv1.3","","93","0x018"
"444","27.760503","192.168.42.42","142.250.207.234","51935","443","TLSv1.3","","78","0x018"
"445","27.760553","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x011"
"446","27.778173","192.168.42.129","192.168.42.42","53","59162","DNS","","195",""
"447","27.779254","35.241.9.150","192.168.42.42","443","51937","TCP","","54","0x010"
"448","27.779309","35.241.9.150","192.168.42.42","443","51938","TCP","","54","0x010"
"449","27.779400","35.241.9.150","192.168.42.42","443","51937","TCP","","54","0x011"
"450","27.783375","54.187.174.239","192.168.42.42","443","51939","TLSv1.2","","105","0x018"
"451","27.793280","35.241.9.150","192.168.42.42","443","51938","TCP","","54","0x010"
"452","27.797745","192.168.42.42","192.168.42.129","54188","53","DNS","","86",""
"453","27.802763","142.250.207.234","192.168.42.42","443","51935","TCP","","54","0x010"
"454","27.828534","192.168.42.129","192.168.42.42","53","54188","DNS","","157",""
"455","27.848323","192.168.42.42","54.187.174.239","51939","443","TCP","","54","0x010"
"456","27.859550","54.185.138.177","192.168.42.42","443","51946","TCP","","66","0x012"
"457","27.859690","192.168.42.42","54.185.138.177","51946","443","TCP","","54","0x010"
"458","27.866208","192.168.42.42","54.185.138.177","51946","443","TLSv1.2","","571","0x018"
"459","27.868265","142.250.207.234","192.168.42.42","443","51935","TCP","","66","0x010"
"460","27.868628","142.250.207.234","192.168.42.42","443","51935","TCP","","66","0x010"
"461","27.869500","142.250.207.234","192.168.42.42","443","51935","TCP","","54","0x010"
"462","27.869620","142.250.207.234","192.168.42.42","443","51935","TCP","","54","0x011"
"463","27.869655","192.168.42.42","142.250.207.234","51935","443","TCP","","54","0x010"
"464","27.874299","192.168.42.42","192.168.42.129","60953","53","DNS","","76",""
"465","27.912316","192.168.42.129","192.168.42.42","53","60953","DNS","","92",""
"466","27.913519","44.240.2.129","192.168.42.42","443","51947","TCP","","58","0x012"
"467","27.913645","192.168.42.42","44.240.2.129","51947","443","TCP","","54","0x010"
"468","27.920343","192.168.42.42","44.240.2.129","51947","443","TLSv1.2","","571","0x018"
"469","28.019608","192.168.42.42","117.18.237.29","51949","80","TCP","","66","0x002"
"470","28.021204","192.168.42.42","192.168.42.129","57331","53","DNS","","69",""
"471","28.024382","44.226.110.29","192.168.42.42","443","51948","TCP","","58","0x012"
"472","28.024462","192.168.42.42","44.226.110.29","51948","443","TCP","","54","0x010"
"473","28.030983","192.168.42.42","44.226.110.29","51948","443","TLSv1.2","","571","0x018"
"474","28.036887","192.168.42.42","34.107.141.31","51950","443","TCP","","66","0x002"
"475","28.036892","192.168.42.42","192.168.42.129","55610","53","DNS","","85",""
"476","28.037148","192.168.42.42","192.168.42.129","64200","53","DNS","","75",""
"477","28.037751","192.168.42.129","192.168.42.42","53","55610","DNS","","251",""
"478","28.037755","192.168.42.42","192.168.42.129","64588","53","DNS","","88",""
"479","28.038206","192.168.42.42","192.168.42.129","51097","53","DNS","","76",""
"480","28.038496","192.168.42.129","192.168.42.42","53","64588","DNS","","184",""
"481","28.038618","192.168.42.129","192.168.42.42","53","51097","DNS","","92",""
"482","28.043407","35.241.9.150","192.168.42.42","443","51937","TCP","","54","0x011"
"483","28.072542","117.18.237.29","192.168.42.42","80","51949","TCP","","66","0x012"
"484","28.072673","192.168.42.42","117.18.237.29","51949","80","TCP","","54","0x010"
"485","28.073061","192.168.42.42","117.18.237.29","51949","80","OCSP","","479","0x018"
"486","28.087433","34.107.141.31","192.168.42.42","443","51950","TCP","","66","0x012"
"487","28.087584","192.168.42.42","34.107.141.31","51950","443","TCP","","54","0x010"
"488","28.095335","192.168.42.42","34.107.141.31","51950","443","TLSv1.3","","571","0x018"
"489","28.097893","192.168.42.129","192.168.42.42","53","57331","DNS","","153",""
"490","28.139785","192.168.42.129","192.168.42.42","53","64200","DNS","","139",""
"491","28.147632","117.18.237.29","192.168.42.42","80","51949","TCP","","54","0x010"
"492","28.147745","34.107.141.31","192.168.42.42","443","51950","TCP","","54","0x010"
"493","28.147869","117.18.237.29","192.168.42.42","80","51949","OCSP","","791","0x018"
"494","28.149464","192.168.42.42","34.120.208.123","51940","443","TLSv1.3","","118","0x018"
"495","28.150261","192.168.42.42","34.120.208.123","51940","443","TLSv1.3","","224","0x018"
"496","28.150328","192.168.42.42","34.120.208.123","51940","443","TLSv1.3","","454","0x018"
"497","28.150448","192.168.42.42","34.120.208.123","51940","443","TLSv1.3","","587","0x018"
"498","28.150624","34.107.141.31","192.168.42.42","443","51950","TLSv1.3","","1424","0x010"
"499","28.150744","34.107.141.31","192.168.42.42","443","51950","TCP","","1424","0x018"
"500","28.150767","192.168.42.42","34.107.141.31","51950","443","TCP","","54","0x010"
"501","28.156639","34.107.141.31","192.168.42.42","443","51950","TCP","","1424","0x010"
"502","28.156709","34.107.141.31","192.168.42.42","443","51950","TLSv1.3","","466","0x018"
"503","28.156734","192.168.42.42","34.107.141.31","51950","443","TCP","","54","0x010"
"504","28.159496","54.185.138.177","192.168.42.42","443","51946","TCP","","54","0x010"
"505","28.163393","54.185.138.177","192.168.42.42","443","51946","TLSv1.2","","1424","0x010"
"506","28.163525","192.168.42.42","192.168.42.129","58358","53","DNS","","75",""
"507","28.164001","192.168.42.129","192.168.42.42","53","58358","DNS","","139",""
"508","28.168144","54.185.138.177","192.168.42.42","443","51946","TCP","","1424","0x010"
"509","28.168198","192.168.42.42","54.185.138.177","51946","443","TCP","","54","0x010"
"510","28.169623","54.185.138.177","192.168.42.42","443","51946","TLSv1.2","","454","0x018"
"511","28.182454","192.168.42.42","54.185.138.177","51946","443","TLSv1.2","","180","0x018"
"512","28.222790","34.120.208.123","192.168.42.42","443","51940","TCP","","54","0x010"
"513","28.222881","34.120.208.123","192.168.42.42","443","51940","TLSv1.3","","640","0x018"
