"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Length","ICMP Type","Flags"
"328","17.948876","142.250.182.246","192.168.42.224","443","62098","TCP","54","","0x010"
"329","17.970763","142.250.192.142","192.168.42.224","443","62097","TCP","54","","0x010"
"330","17.971584","142.250.192.74","192.168.42.224","443","58265","QUIC","657","",""
"331","17.971653","142.250.192.74","192.168.42.224","443","58265","QUIC","138","",""
"332","17.976916","192.168.42.224","142.250.192.74","58265","443","QUIC","75","",""
"333","17.994758","142.250.192.74","192.168.42.224","443","58265","QUIC","69","",""
"334","18.027585","192.168.42.224","192.168.42.129","57733","53","DNS","79","",""
"335","18.052638","192.168.42.129","192.168.42.224","53","57733","DNS","95","",""
"336","18.056024","192.168.42.224","192.168.42.129","53302","53","DNS","79","",""
"337","18.056592","192.168.42.129","192.168.42.224","53","53302","DNS","95","",""
"338","18.057312","192.168.42.224","192.168.42.129","52090","53","DNS","79","",""
"339","18.064504","192.168.42.224","172.217.163.205","52091","443","QUIC","1399","",""
"340","18.126001","192.168.42.129","192.168.42.224","53","52090","DNS","107","",""
"341","18.135630","172.217.163.205","192.168.42.224","443","52091","QUIC","1399","",""
"342","18.136871","192.168.42.224","172.217.163.205","52091","443","QUIC","82","",""
"343","18.145803","192.168.42.224","192.168.42.129","52090","53","DNS","79","",""
"344","18.146337","192.168.42.129","192.168.42.224","53","52090","DNS","107","",""
"345","18.167500","172.217.163.205","192.168.42.224","443","52091","QUIC","1399","",""
"346","18.167913","192.168.42.224","172.217.163.205","52091","443","QUIC","84","",""
"347","18.170229","172.217.163.205","192.168.42.224","443","52091","QUIC","1399","",""
"348","18.171322","192.168.42.224","172.217.163.205","52091","443","QUIC","84","",""
"349","18.171723","192.168.42.224","172.217.174.227","52092","443","QUIC","1399","",""
"350","18.177749","192.168.42.224","172.217.163.205","62099","443","TCP","66","","0x002"
"351","18.185504","172.217.163.205","192.168.42.224","443","52091","QUIC","1399","",""
"352","18.185713","172.217.163.205","192.168.42.224","443","52091","QUIC","1399","",""
"353","18.185987","192.168.42.224","172.217.163.205","52091","443","QUIC","84","",""
"354","18.189486","172.217.163.205","192.168.42.224","443","52091","QUIC","1399","",""
"355","18.189570","172.217.163.205","192.168.42.224","443","52091","QUIC","363","",""
"356","18.198393","192.168.42.224","172.217.163.205","52091","443","QUIC","85","",""
"357","18.209438","192.168.42.224","172.217.163.205","52091","443","QUIC","150","",""
"358","18.209562","192.168.42.224","172.217.163.205","52091","443","QUIC","114","",""
"359","18.211260","192.168.42.224","172.217.163.205","52091","443","QUIC","570","",""
"360","18.232632","172.217.163.205","192.168.42.224","443","62099","TCP","66","","0x012"
"361","18.232755","192.168.42.224","172.217.163.205","62099","443","TCP","54","","0x010"
"362","18.239139","192.168.42.224","172.217.163.205","62099","443","TLSv1.3","571","","0x018"
"363","18.254530","172.217.174.227","192.168.42.224","443","52092","QUIC","1399","",""
"364","18.256076","192.168.42.224","172.217.174.227","52092","443","QUIC","82","",""
"365","18.273529","172.217.163.205","192.168.42.224","443","52091","QUIC","68","",""
"366","18.273689","172.217.163.205","192.168.42.224","443","52091","QUIC","67","",""
"367","18.273838","172.217.163.205","192.168.42.224","443","52091","QUIC","657","",""
"368","18.273879","172.217.163.205","192.168.42.224","443","52091","QUIC","138","",""
"369","18.279685","192.168.42.224","172.217.163.205","52091","443","QUIC","74","",""
"370","18.297997","172.217.163.205","192.168.42.224","443","62099","TCP","54","","0x010"
"371","18.313875","172.217.174.227","192.168.42.224","443","52092","QUIC","1399","",""
"372","18.314297","192.168.42.224","172.217.174.227","52092","443","QUIC","84","",""
"373","18.315714","172.217.174.227","192.168.42.224","443","52092","QUIC","1399","",""
"374","18.315896","192.168.42.224","172.217.174.227","52092","443","QUIC","84","",""
"375","18.317457","172.217.174.227","192.168.42.224","443","52092","QUIC","1399","",""
"376","18.317580","172.217.174.227","192.168.42.224","443","52092","QUIC","571","",""
"377","18.317621","192.168.42.224","172.217.174.227","52092","443","QUIC","84","",""
"378","18.317955","172.217.174.227","192.168.42.224","443","52092","QUIC","1399","",""
"379","18.318079","172.217.174.227","192.168.42.224","443","52092","QUIC","155","",""
"380","18.321964","172.217.163.205","192.168.42.224","443","62099","TLSv1.3","1424","","0x010"
"381","18.322204","172.217.163.205","192.168.42.224","443","62099","TCP","1424","","0x018"
"382","18.322231","192.168.42.224","172.217.163.205","62099","443","TCP","54","","0x010"
"383","18.323955","172.217.163.205","192.168.42.224","443","62099","TCP","1424","","0x010"
"384","18.323987","172.217.163.205","192.168.42.224","443","62099","TLSv1.3","265","","0x018"
"385","18.324004","192.168.42.224","172.217.163.205","62099","443","TCP","54","","0x010"
"386","18.324439","192.168.42.224","172.217.174.227","52092","443","QUIC","86","",""
"387","18.328721","172.217.163.205","192.168.42.224","443","52091","QUIC","1033","",""
"388","18.328783","172.217.163.205","192.168.42.224","443","52091","QUIC","515","",""
"389","18.328954","172.217.163.205","192.168.42.224","443","52091","QUIC","141","",""
"390","18.333961","192.168.42.224","172.217.163.205","52091","443","QUIC","78","",""
"391","18.348903","192.168.42.224","172.217.174.227","52092","443","QUIC","152","",""
"392","18.349033","192.168.42.224","172.217.174.227","52092","443","QUIC","109","",""
"393","18.349680","192.168.42.224","172.217.163.205","62099","443","TLSv1.3","118","","0x018"
"394","18.351359","192.168.42.224","172.217.163.205","62099","443","TLSv1.3","224","","0x018"
"395","18.407996","172.217.163.205","192.168.42.224","443","52091","QUIC","69","",""
"396","18.412864","172.217.163.205","192.168.42.224","443","62099","TLSv1.3","668","","0x018"
"397","18.412951","172.217.163.205","192.168.42.224","443","62099","TLSv1.3","85","","0x018"
"398","18.412982","192.168.42.224","172.217.163.205","62099","443","TCP","54","","0x010"
"399","18.415958","192.168.42.224","172.217.163.205","62099","443","TLSv1.3","85","","0x018"
"400","18.427368","172.217.174.227","192.168.42.224","443","52092","QUIC","657","",""
"401","18.428594","172.217.174.227","192.168.42.224","443","52092","QUIC","138","",""
"402","18.430014","192.168.42.224","172.217.174.227","52092","443","QUIC","75","",""
"403","18.460753","172.217.174.227","192.168.42.224","443","52092","QUIC","69","",""
"404","18.468473","172.217.163.205","192.168.42.224","443","62099","TCP","54","","0x010"
"405","18.687129","fe:7e:84:95:6a:51","a6:c3:55:3c:13:a5","","","ARP","42","",""
"406","18.687169","a6:c3:55:3c:13:a5","fe:7e:84:95:6a:51","","","ARP","42","",""
"407","19.128851","192.168.42.224","192.168.42.129","57901","53","DNS","73","",""
"408","19.131095","192.168.42.224","192.168.42.129","57433","53","DNS","74","",""
"409","19.133727","192.168.42.224","192.168.42.129","57937","53","DNS","69","",""
"410","19.151897","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","211","","0x018"
"411","19.152017","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","424","","0x018"
"412","19.157495","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","182","","0x018"
"413","19.157606","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","490","","0x018"
"414","19.163278","192.168.42.224","192.168.42.129","57901","53","DNS","73","",""
"415","19.163279","192.168.42.224","192.168.42.129","57433","53","DNS","74","",""
"416","19.180873","192.168.42.224","192.168.42.129","57937","53","DNS","69","",""
"417","19.222873","192.168.42.129","192.168.42.224","53","57433","DNS","166","",""
"418","19.224172","192.168.42.224","192.168.42.129","62970","53","DNS","85","",""
"419","19.224587","192.168.42.129","192.168.42.224","53","62970","DNS","101","",""
"420","19.224705","192.168.42.129","192.168.42.224","53","57901","DNS","168","",""
"421","19.225170","192.168.42.224","192.168.42.129","60948","53","DNS","85","",""
"422","19.226035","192.168.42.224","192.168.42.129","54874","53","DNS","89","",""
"423","19.226328","192.168.42.129","192.168.42.224","53","54874","DNS","105","",""
"424","19.226808","192.168.42.224","192.168.42.129","58939","53","DNS","89","",""
"425","19.231842","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"426","19.231901","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"427","19.232080","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"428","19.232109","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"429","19.237981","192.168.42.129","192.168.42.224","53","57937","DNS","85","",""
"430","19.240367","192.168.42.224","192.168.42.129","58414","53","DNS","69","",""
"431","19.240837","192.168.42.129","192.168.42.224","53","58414","DNS","85","",""
"432","19.242862","192.168.42.224","192.168.42.129","63802","53","DNS","69","",""
"433","19.272873","192.168.42.129","192.168.42.224","53","60948","DNS","141","",""
"434","19.274217","192.168.42.129","192.168.42.224","53","58939","DNS","313","",""
"435","19.292699","192.168.42.224","192.168.42.129","64732","53","DNS","75","",""
"436","19.293143","192.168.42.224","192.168.42.129","61247","53","DNS","76","",""
"437","19.293222","192.168.42.129","192.168.42.224","53","64732","DNS","75","",""
"438","19.293865","192.168.42.224","192.168.42.129","64134","53","DNS","73","",""
"439","19.297431","192.168.42.129","192.168.42.224","53","63802","DNS","153","",""
"440","19.298080","192.168.42.224","192.168.42.129","63802","53","DNS","69","",""
"441","19.298458","192.168.42.129","192.168.42.224","53","63802","DNS","69","",""
"442","19.299222","192.168.42.224","192.168.42.129","58561","53","DNS","75","",""
"443","19.334150","192.168.42.129","192.168.42.224","53","61247","DNS","92","",""
"444","19.334322","192.168.42.129","192.168.42.224","53","64134","DNS","137","",""
"445","19.335530","192.168.42.224","192.168.42.129","52990","53","DNS","76","",""
"446","19.335957","192.168.42.129","192.168.42.224","53","52990","DNS","92","",""
"447","19.336574","192.168.42.224","192.168.42.129","51445","53","DNS","73","",""
"448","19.336586","192.168.42.224","192.168.42.129","53232","53","DNS","76","",""
"449","19.336956","192.168.42.129","192.168.42.224","53","51445","DNS","137","",""
"450","19.337444","192.168.42.224","192.168.42.129","52342","53","DNS","73","",""
"451","19.345030","192.168.42.129","192.168.42.224","53","58561","DNS","125","",""
"452","19.353430","192.168.42.224","192.168.42.129","57865","53","DNS","80","",""
"453","19.353843","192.168.42.129","192.168.42.224","53","57865","DNS","96","",""
"454","19.354402","192.168.42.224","192.168.42.129","65076","53","DNS","80","",""
"455","19.372503","192.168.42.129","192.168.42.224","53","53232","DNS","104","",""
"456","19.378240","192.168.42.129","192.168.42.224","53","52342","DNS","154","",""
"457","19.385947","192.168.42.224","192.168.42.129","61164","53","DNS","78","",""
"458","19.386359","192.168.42.224","192.168.42.129","49876","53","DNS","71","",""
"459","19.386495","192.168.42.224","192.168.42.129","65076","53","DNS","80","",""
"460","19.413169","192.168.42.129","192.168.42.224","53","65076","DNS","161","",""
"461","19.433646","192.168.42.129","192.168.42.224","53","61164","DNS","132","",""
"462","19.434213","192.168.42.129","192.168.42.224","53","49876","DNS","123","",""
"463","19.458309","192.168.42.224","192.168.42.129","57713","53","DNS","82","",""
"464","19.458726","192.168.42.224","192.168.42.129","61648","53","DNS","84","",""
"465","19.458847","192.168.42.129","192.168.42.224","53","57713","DNS","98","",""
"466","19.459082","192.168.42.129","192.168.42.224","53","61648","DNS","100","",""
"467","19.495367","192.168.42.224","192.168.42.129","61316","53","DNS","73","",""
"468","19.497105","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","129","","0x018"
"469","19.497193","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","275","","0x018"
"470","19.497217","192.168.42.224","34.120.208.123","62094","443","TCP","54","","0x010"
"471","19.497333","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","259","","0x018"
"472","19.498719","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","100","","0x018"
"473","19.498753","192.168.42.224","34.120.208.123","62094","443","TCP","54","","0x010"
"474","19.498873","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","100","","0x018"
"475","19.500054","192.168.42.224","192.168.42.129","52194","53","DNS","82","",""
"476","19.500672","192.168.42.224","192.168.42.129","50357","53","DNS","84","",""
"477","19.506756","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","129","","0x018"
"478","19.506856","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","247","","0x018"
"479","19.506889","192.168.42.224","34.120.208.123","62094","443","TCP","54","","0x010"
"480","19.507086","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","152","","0x018"
"481","19.543380","192.168.42.129","192.168.42.224","53","61316","DNS","130","",""
"482","19.543962","192.168.42.129","192.168.42.224","53","52194","DNS","110","",""
"483","19.544842","192.168.42.129","192.168.42.224","53","50357","DNS","145","",""
"484","19.546973","192.168.42.224","192.168.42.129","61316","53","DNS","73","",""
"485","19.547052","192.168.42.224","192.168.42.129","52194","53","DNS","82","",""
"486","19.547113","192.168.42.224","192.168.42.129","50357","53","DNS","84","",""
"487","19.547460","192.168.42.129","192.168.42.224","53","61316","DNS","130","",""
"488","19.547510","192.168.42.129","192.168.42.224","53","52194","DNS","110","",""
"489","19.547705","192.168.42.129","192.168.42.224","53","50357","DNS","84","",""
"490","19.550739","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"491","19.560739","192.168.42.224","192.168.42.129","55048","53","DNS","103","",""
"492","19.561235","192.168.42.224","192.168.42.129","61994","53","DNS","87","",""
"493","19.561342","192.168.42.129","192.168.42.224","53","55048","DNS","103","",""
"494","19.561584","192.168.42.129","192.168.42.224","53","61994","DNS","103","",""
"495","19.565221","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","295","","0x018"
"496","19.565339","192.168.42.224","34.120.208.123","62094","443","TLSv1.2","717","","0x018"
"497","19.567060","192.168.42.224","192.168.42.129","54326","53","DNS","103","",""
"498","19.567464","192.168.42.129","192.168.42.224","53","54326","DNS","103","",""
"499","19.568126","192.168.42.224","192.168.42.129","59296","53","DNS","87","",""
"500","19.609976","192.168.42.224","192.168.42.129","59296","53","DNS","87","",""
"501","19.633884","192.168.42.129","192.168.42.224","53","59296","DNS","148","",""
"502","19.640758","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"503","19.640850","34.120.208.123","192.168.42.224","443","62094","TCP","54","","0x010"
"504","20.029546","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","129","","0x018"
"505","20.029724","34.120.208.123","192.168.42.224","443","62094","TLSv1.2","199","","0x018"
"506","20.029769","192.168.42.224","34.120.208.123","62094","443","TCP","54","","0x010"
